2025-07-03 16:44:05,Metric/Anonymization,MvM,Manual_Entity
2025-07-04 12:59:21,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 12:59:21,_Precision,,,,,,,,,,,,,,
2025-07-04 12:59:21,_Precision_IC,,,,,,,,,,,,,,
2025-07-04 12:59:21,_Recall,,,,,,,,,,,,,,
2025-07-04 12:59:21,_RecallPerEntity,,,,,,,,,,,,,,
2025-07-04 12:59:21,_TPI,,,,,,,,,,,,,,
2025-07-04 12:59:21,_TPS,,,,,,,,,,,,,,
2025-07-04 12:59:21,_NMI,,,,,,,,,,,,,,
2025-07-04 12:59:58,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 12:59:58,_Precision,,,,,,,,,,,,,,
2025-07-04 12:59:58,_Precision_IC,,,,,,,,,,,,,,
2025-07-04 12:59:58,_Recall,,,,,,,,,,,,,,
2025-07-04 12:59:58,_RecallPerEntity,,,,,,,,,,,,,,
2025-07-04 12:59:58,_TPI,,,,,,,,,,,,,,
2025-07-04 12:59:58,_TPS,,,,,,,,,,,,,,
2025-07-04 12:59:58,_NMI,,,,,,,,,,,,,,
2025-07-04 13:06:58,TRIR,0.28346456692913385,0.2047244094488189,0.1968503937007874,0.24409448818897636,0.1889763779527559,0.2755905511811024,0.30708661417322836,0.30708661417322836,0.2755905511811024,0.23622047244094488,0.23622047244094488,0.24409448818897636,0.15748031496062992,0.25196850393700787,0.25196850393700787
2025-07-04 13:06:58,_TRIR,,,,,,,,,,,,,,
2025-07-04 13:10:39,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 13:10:39,_Precision,,,,,,,,,,,,,,
2025-07-04 13:10:40,_Precision_IC,,,,,,,,,,,,,,
2025-07-04 13:10:40,_Recall,,,,,,,,,,,,,,
2025-07-04 13:10:40,_RecallPerEntity,,,,,,,,,,,,,,
2025-07-04 13:10:40,_TPI,,,,,,,,,,,,,,
2025-07-04 13:10:40,_TPS,,,,,,,,,,,,,,
2025-07-04 13:10:40,_NMI,,,,,,,,,,,,,,
2025-07-04 13:21:24,TRIR,0.4251968503937008,0.4330708661417323,0.4330708661417323,0.4645669291338583,0.3937007874015748,0.4094488188976378,0.4330708661417323,0.4409448818897638,0.3937007874015748,0.2992125984251969,0.3543307086614173,0.3858267716535433,0.3779527559055118,0.31496062992125984
2025-07-04 13:21:24,_TRIR,,,,,,,,,,,,,,
2025-07-04 13:26:56,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 13:27:38,NMI_minilm,0.8342101415670802,0.4722247498558884,0.7973357225334207,0.4740566879582425,0.8143613844881734,0.8361489472397905,0.8382870965429229,0.8043947212936129,0.685447678162927,0.8301488300375807,0.8487103382155958,0.39391029391920346,0.853323587434418,0.8142169240881543
2025-07-04 13:28:41,NMI_mpnet,0.8290119739226274,0.45796112837209213,0.9387792725409778,0.4373207994083339,0.9387792725409778,0.9387792725409778,0.912766100345433,1.0,0.8089137116572717,0.9732121925391108,0.948295452235423,0.3424946121367337,0.9749704827488062,0.9482079516829988
2025-07-04 13:29:43,NMI_bert,0.6703705397465101,0.4651357837679001,0.5471594215071942,0.44750364077976,0.9402866603307392,0.7777906276747434,0.7226331595841042,0.8253516125314178,0.466828230224526,0.8586067694158007,0.713411006262416,0.4668714239482309,0.6746429632192301,0.7678899385973985
2025-07-04 13:30:28,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 13:31:09,NMI_minilm,0.8997492260675919,0.3712247195266814,0.8030824523543341,0.31162754821418115,0.9111282532048479,0.9111282532048479,0.9221665652704238,0.8845515583875001,0.6674966999798482,0.757555723566142,0.9749144798906944,0.22993994190042805,0.8205364157185866,0.7600044981017547
2025-07-04 13:32:12,NMI_mpnet,0.8500619184692985,0.6284309100147981,0.8241975402636564,0.5374148979867951,0.883728213468277,0.8886943725225696,0.8357027651613735,0.8936524331462806,0.7701968440739734,0.8706929567216306,0.844098343269146,0.44096080012992245,0.8620256723908989,0.8976493725007844
2025-07-04 13:33:14,NMI_bert,0.726675024965566,0.5818112464567704,0.784616934825837,0.5708492866175001,0.8150914360647443,0.822201877163072,0.8191779963449821,0.8508444137499842,0.5246817734715972,0.7780305109905905,0.8566893719357,0.533856077806,0.7861591415192102,0.7609926106480112
2025-07-04 13:54:59,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 14:46:06,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 14:46:07,Precision,0.4020547154565393,0.3299436927472897,0.5324186343331206,0.4360350824134281,0.7951846695602326,0.7951846695602326,0.7700150426207588,0.6469055374592834,0.5582482257226934,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079
2025-07-04 14:47:04,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 14:47:05,Precision,0.4020547154565393,0.3299436927472897,0.5324186343331206,0.4360350824134281,0.7951846695602326,0.7951846695602326,0.7700150426207588,0.6469055374592834,0.5582482257226934,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079
2025-07-04 14:48:54,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio_Supression_Ildik�,Presidio_Entity_Ildik�,Presidio_Entity,Presidio_Transformers_Entity,MvM-gpt-3.5-turbo,Manual_Supression,Manual_Entity,Manual_Presidio_GPT,Manual_Dou,Manual_INTACT
2025-07-04 14:48:55,Precision,0.4020547154565393,0.3299436927472897,0.5324186343331206,0.4360350824134281,0.7951846695602326,0.7951846695602326,0.7700150426207588,0.6469055374592834,0.5582482257226934,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079,0.6968372332219079
2025-07-04 14:50:06,Precision_IC,0.4969152856265447,0.4144207268260705,0.5856475640647725,0.509591804272743,0.8223345929439653,0.8223345902051732,0.7999361122711066,0.6694887795877354,0.6241711252105256,0.7331419060228566,0.7331419038434275,0.733141905017789,0.733141904263826,0.7331419054555832
2025-07-04 14:50:35,TPI,0.882256567900058,0.8367138310002884,0.7937991892389323,0.7320522263126675,0.8607526540278563,0.8607526540278563,0.8614863216124441,0.9437955187485926,0.8306467008605272,0.7768832003314786,0.7768832003314786,0.7768832003314786,0.7768832003314786,0.7768832003314786
2025-07-04 14:53:08,TPS,0.9150389747695116,0.8825777480234721,0.8705881758757816,0.8264387229930915,0.8607526679076999,0.917921855603913,0.9177204073308016,0.9616759963963448,0.8306467129129644,0.7768832162310232,0.8477685167488731,0.8576084969551324,0.8840374280272253,0.8846340503794161
