2025-07-09 12:48:04,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio,Word2Vec_t=0.25,Word2Vec_t=0.5,k-anonymity_Random,k-anonymity_Greedy,Manual
2025-07-09 12:48:04,Precision,0.880672268907563,0.8153902394443429,0.8643699565487275,0.7697779319916724,0.8068033550792172,0.5088383838383839,0.5149117240864469,0.6519926706367384,0.671469465648855,0.9963927610662754
2025-07-09 12:48:05,Recall,0.45705112672643566,0.5771141264841289,0.5470680881996608,0.8365640901381148,0.5746910588805427,0.7275866246668282,0.8797552701720378,0.8789677732008723,0.8717591470802035,0.9878240852919796
2025-07-09 12:48:59,TPI,0.6829368306235967,0.5749256481204214,0.6163101291187577,0.3895125883182583,0.5616813175264398,0.3418262613220997,0.2631356271926953,0.25729178742723846,0.30096997031425043,0.40321506903462906
2025-07-09 12:53:09,NMI_bert,0.4706929225909867,0.3395627810819758,0.09972158171774917,0.08597439331422391,0.11510177750545303,0.09919621813605807,0.07397198400166229,0.10226435752113727,0.10543765364505484,0.09697937803621388
2025-07-09 13:02:38,TRIR,0.3670886075949367,0.2875226039783002,0.379746835443038,0.24773960216998192,0.33815551537070526,0.08860759493670886,0.045207956600361664,0.07414104882459313,0.07414104882459313,0.29475587703435807
2025-07-09 13:09:02,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio,Word2Vec_t=0.25,Word2Vec_t=0.5,k-anonymity_Random,k-anonymity_Greedy,Manual
2025-07-09 13:09:03,Precision,0.880672268907563,0.8153902394443429,0.8643699565487275,0.7697779319916724,0.8068033550792172,0.5088383838383839,0.5149117240864469,0.6519926706367384,0.671469465648855,0.9963927610662754
2025-07-09 13:09:03,Recall,0.45705112672643566,0.5771141264841289,0.5470680881996608,0.8365640901381148,0.5746910588805427,0.7275866246668282,0.8797552701720378,0.8789677732008723,0.8717591470802035,0.9878240852919796
2025-07-09 13:10:31,Metric/Anonymization,St.NER3,St.NER4,St.NER7,spaCy,Presidio,Word2Vec_t=0.25,Word2Vec_t=0.5,k-anonymity_Random,k-anonymity_Greedy,Manual
2025-07-09 13:10:31,Precision,0.880672268907563,0.8153902394443429,0.8643699565487275,0.7697779319916724,0.8068033550792172,0.5088383838383839,0.5149117240864469,0.6519926706367384,0.671469465648855,0.9963927610662754
2025-07-09 13:10:32,Recall,0.45705112672643566,0.5771141264841289,0.5470680881996608,0.8365640901381148,0.5746910588805427,0.7275866246668282,0.8797552701720378,0.8789677732008723,0.8717591470802035,0.9878240852919796
2025-07-09 13:12:45,NMI,0.826802641172039,0.7342059317775581,0.8614273845802011,0.7931311609657363,0.8253831837472143,0.2475788869696279,0.17946393477645758,0.3124205007745939,0.31456565123407654,0.7618517049692313
2025-07-09 13:21:42,TRIR,0.3688969258589512,0.28390596745027125,0.3670886075949367,0.21880650994575046,0.325497287522604,0.0867992766726944,0.0433996383363472,0.05605786618444846,0.06148282097649186,0.26763110307414106
